"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"565","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","3",0.879194630872483,0.793893129770992
"566","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","4",0.76,0.473684210526316
"567","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","5",0.907894736842105,0.869565217391304
"568","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","6",0.867549668874172,0.595419847328244
"569","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","7",0.960264900662252,0.710344827586207
"570","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","8",0.899328859060403,0.664179104477612
"571","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","9",0.967105263157895,0.918367346938776
"572","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","10",0.896174863387978,0.646341463414634
"573","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","1",0.64,0.479166666666667
"574","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","2",0.673333333333333,0.762376237623762
"575","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","4",0.92,0.521739130434783
"576","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","5",0.881578947368421,0.813432835820896
"577","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","6",0.788079470198676,0.966386554621849
"578","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","7",0.900662251655629,0.772058823529412
"579","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","8",0.771812080536913,0.365217391304348
"580","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","9",0.723684210526316,0.409090909090909
"581","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","10",0.404371584699454,0.324324324324324
"582","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","2",0.98,0.741496598639456
"583","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","4",0.98,0.666666666666667
"584","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","5",0.881578947368421,0.955223880597015
"585","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","6",0.980132450331126,0.736486486486487
"586","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","7",0.95364238410596,0.701388888888889
"587","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","8",0.87248322147651,0.815384615384615
"588","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","10",0.983606557377049,0.811111111111111
"589","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","1",0.78,0.786324786324786
"590","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","2",0.906666666666667,0.610294117647059
"591","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","3",0.657718120805369,0.857142857142857
"592","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","4",0.98,0.938775510204082
"593","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","5",0.93421052631579,0.97887323943662
"594","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","6",0.728476821192053,0.445454545454545
"595","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","7",0.728476821192053,0.581818181818182
"596","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","8",0.402684563758389,0.5
"597","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","9",0.901315789473684,0.744525547445255
"598","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","10",0.601092896174863,0.772727272727273
"599","ebffac03-2b65-487b-a944-4680e1ebc410","6","2",0.853333333333333,0.53125
"600","ebffac03-2b65-487b-a944-4680e1ebc410","6","3",0.926174496644295,0.5
"601","ebffac03-2b65-487b-a944-4680e1ebc410","6","4",0.74,0.90990990990991
"602","ebffac03-2b65-487b-a944-4680e1ebc410","6","5",0.894736842105263,0.698529411764706
"603","ebffac03-2b65-487b-a944-4680e1ebc410","6","6",0.728476821192053,0.145454545454545
"604","ebffac03-2b65-487b-a944-4680e1ebc410","6","8",0.691275167785235,0.407766990291262
"605","ebffac03-2b65-487b-a944-4680e1ebc410","6","9",0.703947368421053,0.94392523364486
"606","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","1",0.853333333333333,0.984375
"607","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","2",0.986666666666667,0.493243243243243
"608","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","4",0.993333333333333,0.691275167785235
"609","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","5",0.769736842105263,0.905982905982906
"610","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","6",0.95364238410596,0.729166666666667
"611","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","7",0.913907284768212,0.717391304347826
"612","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","8",0.865771812080537,0.875968992248062
"613","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","10",0.53551912568306,0.795918367346939
"614","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","1",0.726666666666667,0.412844036697248
"615","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","2",0.933333333333333,0.264285714285714
"616","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","3",0.738255033557047,0.109090909090909
"617","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","4",0.786666666666667,0.177966101694915
"618","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","5",0.677631578947368,0.660194174757282
"619","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","1",0.54,0.864197530864197
"620","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","2",0.693333333333333,0.0865384615384615
"621","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","3",0.926174496644295,0.463768115942029
"622","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","4",0.966666666666667,0.351724137931034
"623","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","5",0.960526315789474,0.856164383561644
"624","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","7",0.754966887417219,0.578947368421053
"625","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","10",0.765027322404372,0.0428571428571429
